LINE,SENT DATE
270302,2017-03-27
270375,2017-03-27
270558,2017-03-27
271170,2017-03-27
271247,2017-03-27
271279,2017-03-27
271403,2017-03-27
271641,2017-03-27
271765,2017-03-27
267785,2017-03-27
268295,2017-03-27
268484,2017-03-27
268550,2017-03-27
259402,2017-03-27
263223,2017-03-27
269591,2017-03-27
263986,2017-03-28
267380,2017-03-28
267521,2017-03-28
269223,2017-03-28
269517,2017-03-28
269789,2017-03-28
270003,2017-03-28
273453,2017-03-28
249036,2017-03-28
256814,2017-03-28
259863,2017-03-28
259867,2017-03-28
261878,2017-03-28
261909,2017-03-28
262136,2017-03-28
262478,2017-03-28
262641,2017-03-28
263120,2017-03-28
263180,2017-03-28
263435,2017-03-28
263550,2017-03-28
263602,2017-03-28
264403,2017-03-28
264520,2017-03-28
264521,2017-03-28
264887,2017-03-28
265036,2017-03-28
265175,2017-03-28
265190,2017-03-28
265280,2017-03-28
265332,2017-03-28
265401,2017-03-28
265785,2017-03-28
265834,2017-03-28
265913,2017-03-28
265914,2017-03-28
266125,2017-03-28
266131,2017-03-28
266187,2017-03-28
266236,2017-03-28
266253,2017-03-28
266276,2017-03-28
266517,2017-03-28
266586,2017-03-28
266638,2017-03-28
266849,2017-03-28
266850,2017-03-28
267073,2017-03-28
267115,2017-03-28
267482,2017-03-28
267529,2017-03-28
267594,2017-03-28
267637,2017-03-28
267676,2017-03-28
267718,2017-03-28
267821,2017-03-28
267859,2017-03-28
267893,2017-03-28
267899,2017-03-28
267922,2017-03-28
267979,2017-03-28
268136,2017-03-28
268138,2017-03-28
268151,2017-03-28
268220,2017-03-28
268329,2017-03-28
268414,2017-03-28
268447,2017-03-28
268450,2017-03-28
268460,2017-03-28
268461,2017-03-28
268466,2017-03-28
268471,2017-03-28
268504,2017-03-28
268518,2017-03-28
268521,2017-03-28
268522,2017-03-28
268615,2017-03-28
268660,2017-03-28
268677,2017-03-28
268746,2017-03-28
268775,2017-03-28
268777,2017-03-28
268807,2017-03-28
268931,2017-03-28
269028,2017-03-28
269095,2017-03-28
269133,2017-03-28
269200,2017-03-28
269201,2017-03-28
269283,2017-03-28
269333,2017-03-28
269359,2017-03-28
269376,2017-03-28
269378,2017-03-28
269389,2017-03-28
269430,2017-03-28
269453,2017-03-28
269461,2017-03-28
269467,2017-03-28
269560,2017-03-28
269577,2017-03-28
269625,2017-03-28
269658,2017-03-28
269713,2017-03-28
269919,2017-03-28
269921,2017-03-28
269955,2017-03-28
270061,2017-03-28
270068,2017-03-28
270130,2017-03-28
270179,2017-03-28
270206,2017-03-28
270225,2017-03-28
270268,2017-03-28
270277,2017-03-28
270330,2017-03-28
270379,2017-03-28
270426,2017-03-28
270556,2017-03-28
270569,2017-03-28
270583,2017-03-28
270708,2017-03-28
270843,2017-03-28
271011,2017-03-28
271058,2017-03-28
272812,2017-03-28
273224,2017-03-28
251369,2017-03-28
252430,2017-03-28
252431,2017-03-28
252564,2017-03-28
252805,2017-03-28
253012,2017-03-28
254125,2017-03-28
254327,2017-03-28
254410,2017-03-28
255029,2017-03-28
255745,2017-03-28
255761,2017-03-28
256245,2017-03-28
256798,2017-03-28
258773,2017-03-28
258862,2017-03-28
259484,2017-03-28
259517,2017-03-28
259627,2017-03-28
259795,2017-03-28
260118,2017-03-28
260291,2017-03-28
260614,2017-03-28
260616,2017-03-28
261215,2017-03-28
261587,2017-03-28
261594,2017-03-28
261712,2017-03-28
262091,2017-03-28
262162,2017-03-28
262376,2017-03-28
262392,2017-03-28
262438,2017-03-28
262678,2017-03-28
263267,2017-03-28
263420,2017-03-28
263764,2017-03-28
263795,2017-03-28
264356,2017-03-28
264890,2017-03-28
265178,2017-03-28
265231,2017-03-28
265369,2017-03-28
266665,2017-03-28
267117,2017-03-28
267396,2017-03-28
268281,2017-03-28
268529,2017-03-28
268652,2017-03-28
269041,2017-03-28
272730,2017-03-28
271240,2017-03-28
271838,2017-03-28
271910,2017-03-28
271945,2017-03-28
272020,2017-03-28
272024,2017-03-28
272044,2017-03-28
272059,2017-03-28
272124,2017-03-28
272229,2017-03-28
272247,2017-03-28
272308,2017-03-28
272368,2017-03-28
272417,2017-03-28
272438,2017-03-28
272472,2017-03-28
272560,2017-03-28
272621,2017-03-28
272722,2017-03-28
272728,2017-03-28
272765,2017-03-28
272834,2017-03-28
272923,2017-03-28
272935,2017-03-28
272965,2017-03-28
273092,2017-03-28
273156,2017-03-28
273257,2017-03-28
273347,2017-03-28
273360,2017-03-28
273387,2017-03-28
273404,2017-03-28
273437,2017-03-28
273441,2017-03-28
268575,2017-03-28
268936,2017-03-28
269153,2017-03-28
269407,2017-03-28
269812,2017-03-28
269938,2017-03-28
271598,2017-03-28
273135,2017-03-28
273430,2017-03-28
269592,2017-03-28
271415,2017-03-28
271417,2017-03-28
272060,2017-03-28
273122,2017-03-28
273123,2017-03-28
271843,2017-03-29
259734,2017-03-29
263054,2017-03-29
263060,2017-03-29
263366,2017-03-29
263537,2017-03-29
264040,2017-03-29
264230,2017-03-29
264595,2017-03-29
264869,2017-03-29
265210,2017-03-29
265226,2017-03-29
265230,2017-03-29
265742,2017-03-29
266829,2017-03-29
267107,2017-03-29
267121,2017-03-29
267170,2017-03-29
267178,2017-03-29
267312,2017-03-29
267398,2017-03-29
267410,2017-03-29
267437,2017-03-29
267616,2017-03-29
267619,2017-03-29
267805,2017-03-29
267806,2017-03-29
268152,2017-03-29
268821,2017-03-29
268829,2017-03-29
268885,2017-03-29
268930,2017-03-29
269237,2017-03-29
269285,2017-03-29
269395,2017-03-29
269469,2017-03-29
269482,2017-03-29
269484,2017-03-29
269512,2017-03-29
269514,2017-03-29
269570,2017-03-29
269604,2017-03-29
269780,2017-03-29
269853,2017-03-29
269858,2017-03-29
269866,2017-03-29
269916,2017-03-29
269957,2017-03-29
270075,2017-03-29
270080,2017-03-29
270366,2017-03-29
270395,2017-03-29
270399,2017-03-29
270403,2017-03-29
270411,2017-03-29
270429,2017-03-29
270437,2017-03-29
270464,2017-03-29
270467,2017-03-29
270481,2017-03-29
270547,2017-03-29
270551,2017-03-29
270675,2017-03-29
270846,2017-03-29
270895,2017-03-29
270967,2017-03-29
271110,2017-03-29
271189,2017-03-29
271895,2017-03-29
249535,2017-03-29
251455,2017-03-29
252651,2017-03-29
252864,2017-03-29
253329,2017-03-29
254146,2017-03-29
256859,2017-03-29
257438,2017-03-29
257866,2017-03-29
258834,2017-03-29
259315,2017-03-29
259580,2017-03-29
259658,2017-03-29
260376,2017-03-29
261272,2017-03-29
262745,2017-03-29
263927,2017-03-29
264138,2017-03-29
264158,2017-03-29
264193,2017-03-29
264555,2017-03-29
264620,2017-03-29
265160,2017-03-29
265289,2017-03-29
265614,2017-03-29
266327,2017-03-29
267048,2017-03-29
267289,2017-03-29
267317,2017-03-29
268287,2017-03-29
268332,2017-03-29
268472,2017-03-29
268482,2017-03-29
268574,2017-03-29
269186,2017-03-29
270060,2017-03-29
270244,2017-03-29
273440,2017-03-29
273598,2017-03-29
273637,2017-03-29
273704,2017-03-29
273888,2017-03-29
273941,2017-03-29
274167,2017-03-29
274256,2017-03-29
274360,2017-03-29
274372,2017-03-29
274384,2017-03-29
274515,2017-03-29
274521,2017-03-29
274524,2017-03-29
270937,2017-03-29
271650,2017-03-29
271770,2017-03-29
257542,2017-03-29
263598,2017-03-29
263601,2017-03-29
264514,2017-03-29
265221,2017-03-29
265237,2017-03-29
266068,2017-03-29
267628,2017-03-29
268162,2017-03-29
269593,2017-03-29
273332,2017-03-29
273500,2017-03-29
273944,2017-03-29
274056,2017-03-29
274321,2017-03-29
275119,2017-03-29
263944,2017-03-30
263953,2017-03-30
264537,2017-03-30
266577,2017-03-30
266578,2017-03-30
266631,2017-03-30
266712,2017-03-30
268150,2017-03-30
269103,2017-03-30
269183,2017-03-30
269374,2017-03-30
269706,2017-03-30
269839,2017-03-30
269888,2017-03-30
270458,2017-03-30
270526,2017-03-30
271389,2017-03-30
271670,2017-03-30
271756,2017-03-30
271888,2017-03-30
272231,2017-03-30
273118,2017-03-30
275485,2017-03-30
275832,2017-03-30
247636,2017-03-30
249037,2017-03-30
252786,2017-03-30
255712,2017-03-30
255748,2017-03-30
258138,2017-03-30
258268,2017-03-30
258999,2017-03-30
260231,2017-03-30
261800,2017-03-30
262556,2017-03-30
263122,2017-03-30
264301,2017-03-30
265041,2017-03-30
265799,2017-03-30
266595,2017-03-30
266801,2017-03-30
266822,2017-03-30
267059,2017-03-30
267239,2017-03-30
267339,2017-03-30
268309,2017-03-30
268811,2017-03-30
268987,2017-03-30
269249,2017-03-30
269311,2017-03-30
269325,2017-03-30
269326,2017-03-30
269425,2017-03-30
269503,2017-03-30
269504,2017-03-30
269508,2017-03-30
269553,2017-03-30
269651,2017-03-30
269737,2017-03-30
269738,2017-03-30
269847,2017-03-30
269856,2017-03-30
269859,2017-03-30
269874,2017-03-30
269937,2017-03-30
269954,2017-03-30
269959,2017-03-30
269977,2017-03-30
270021,2017-03-30
270074,2017-03-30
270085,2017-03-30
270091,2017-03-30
270119,2017-03-30
270181,2017-03-30
270190,2017-03-30
270195,2017-03-30
270196,2017-03-30
270205,2017-03-30
270219,2017-03-30
270230,2017-03-30
270271,2017-03-30
270272,2017-03-30
270278,2017-03-30
270295,2017-03-30
270299,2017-03-30
270308,2017-03-30
270339,2017-03-30
270373,2017-03-30
270378,2017-03-30
270473,2017-03-30
270478,2017-03-30
270498,2017-03-30
270584,2017-03-30
270585,2017-03-30
270590,2017-03-30
270630,2017-03-30
270631,2017-03-30
270637,2017-03-30
270672,2017-03-30
270699,2017-03-30
270763,2017-03-30
270787,2017-03-30
270791,2017-03-30
270879,2017-03-30
270880,2017-03-30
270885,2017-03-30
270913,2017-03-30
270923,2017-03-30
270957,2017-03-30
270987,2017-03-30
271044,2017-03-30
271054,2017-03-30
271118,2017-03-30
271121,2017-03-30
271150,2017-03-30
271187,2017-03-30
271190,2017-03-30
271212,2017-03-30
271258,2017-03-30
271274,2017-03-30
271287,2017-03-30
271388,2017-03-30
271569,2017-03-30
271575,2017-03-30
271581,2017-03-30
271661,2017-03-30
271671,2017-03-30
271683,2017-03-30
271687,2017-03-30
271711,2017-03-30
271743,2017-03-30
271745,2017-03-30
271749,2017-03-30
271754,2017-03-30
271755,2017-03-30
271824,2017-03-30
271840,2017-03-30
271889,2017-03-30
271891,2017-03-30
272471,2017-03-30
273396,2017-03-30
273414,2017-03-30
273426,2017-03-30
273428,2017-03-30
273636,2017-03-30
273782,2017-03-30
274723,2017-03-30
274740,2017-03-30
275256,2017-03-30
274572,2017-03-30
274589,2017-03-30
274657,2017-03-30
274699,2017-03-30
274742,2017-03-30
274768,2017-03-30
274797,2017-03-30
274815,2017-03-30
274866,2017-03-30
274913,2017-03-30
274931,2017-03-30
274981,2017-03-30
275035,2017-03-30
275170,2017-03-30
275175,2017-03-30
275347,2017-03-30
275612,2017-03-30
275731,2017-03-30
267064,2017-03-30
272207,2017-03-30
272209,2017-03-30
272211,2017-03-30
272216,2017-03-30
272224,2017-03-30
273062,2017-03-30
273297,2017-03-30
273670,2017-03-31
253305,2017-03-31
259908,2017-03-31
267630,2017-03-31
268037,2017-03-31
269312,2017-03-31
269471,2017-03-31
269475,2017-03-31
269493,2017-03-31
269782,2017-03-31
269784,2017-03-31
269836,2017-03-31
270162,2017-03-31
270188,2017-03-31
270224,2017-03-31
270236,2017-03-31
270249,2017-03-31
270259,2017-03-31
270275,2017-03-31
270326,2017-03-31
270327,2017-03-31
270334,2017-03-31
270336,2017-03-31
270357,2017-03-31
270422,2017-03-31
270434,2017-03-31
270477,2017-03-31
270571,2017-03-31
270730,2017-03-31
270731,2017-03-31
270950,2017-03-31
270951,2017-03-31
270962,2017-03-31
270963,2017-03-31
270991,2017-03-31
271003,2017-03-31
271102,2017-03-31
271122,2017-03-31
271124,2017-03-31
271171,2017-03-31
271205,2017-03-31
271217,2017-03-31
271218,2017-03-31
271270,2017-03-31
271273,2017-03-31
271291,2017-03-31
271301,2017-03-31
271390,2017-03-31
271424,2017-03-31
271430,2017-03-31
271448,2017-03-31
271452,2017-03-31
271460,2017-03-31
271522,2017-03-31
271552,2017-03-31
271606,2017-03-31
271627,2017-03-31
271662,2017-03-31
271713,2017-03-31
271763,2017-03-31
271793,2017-03-31
271816,2017-03-31
271818,2017-03-31
271836,2017-03-31
271863,2017-03-31
271867,2017-03-31
271902,2017-03-31
271931,2017-03-31
271935,2017-03-31
271937,2017-03-31
271959,2017-03-31
271992,2017-03-31
272250,2017-03-31
272408,2017-03-31
272409,2017-03-31
272567,2017-03-31
272569,2017-03-31
272639,2017-03-31
272666,2017-03-31
272679,2017-03-31
272754,2017-03-31
272758,2017-03-31
272821,2017-03-31
272968,2017-03-31
272989,2017-03-31
273003,2017-03-31
273086,2017-03-31
273096,2017-03-31
273130,2017-03-31
273209,2017-03-31
273436,2017-03-31
273443,2017-03-31
273886,2017-03-31
274122,2017-03-31
252630,2017-03-31
258771,2017-03-31
260371,2017-03-31
260796,2017-03-31
261035,2017-03-31
261291,2017-03-31
261552,2017-03-31
261558,2017-03-31
261743,2017-03-31
262407,2017-03-31
263552,2017-03-31
263727,2017-03-31
263729,2017-03-31
264137,2017-03-31
264151,2017-03-31
265111,2017-03-31
265396,2017-03-31
265458,2017-03-31
265632,2017-03-31
266036,2017-03-31
266122,2017-03-31
266584,2017-03-31
266669,2017-03-31
266678,2017-03-31
267230,2017-03-31
267245,2017-03-31
267608,2017-03-31
268174,2017-03-31
268409,2017-03-31
268938,2017-03-31
269693,2017-03-31
269981,2017-03-31
270209,2017-03-31
271277,2017-03-31
271451,2017-03-31
271878,2017-03-31
262116,2017-03-31
273716,2017-03-31
274248,2017-03-31
274784,2017-03-31
275079,2017-03-31
275382,2017-03-31
275583,2017-03-31
275767,2017-03-31
275788,2017-03-31
275803,2017-03-31
275859,2017-03-31
275863,2017-03-31
275879,2017-03-31
275912,2017-03-31
275957,2017-03-31
276062,2017-03-31
276083,2017-03-31
276178,2017-03-31
276221,2017-03-31
276310,2017-03-31
276382,2017-03-31
276385,2017-03-31
276387,2017-03-31
276458,2017-03-31
276642,2017-03-31
276655,2017-03-31
276842,2017-03-31
271653,2017-03-31
249011,2017-03-31
249052,2017-03-31
249315,2017-03-31
250705,2017-03-31
250838,2017-03-31
251142,2017-03-31
251297,2017-03-31
251823,2017-03-31
252154,2017-03-31
252386,2017-03-31
252610,2017-03-31
253072,2017-03-31
254625,2017-03-31
254718,2017-03-31
254761,2017-03-31
254790,2017-03-31
254902,2017-03-31
254979,2017-03-31
255003,2017-03-31
255004,2017-03-31
256313,2017-03-31
256391,2017-03-31
256642,2017-03-31
256724,2017-03-31
259229,2017-03-31
259860,2017-03-31
260055,2017-03-31
260448,2017-03-31
260573,2017-03-31
260760,2017-03-31
261072,2017-03-31
261211,2017-03-31
261441,2017-03-31
261588,2017-03-31
261992,2017-03-31
262167,2017-03-31
262357,2017-03-31
262838,2017-03-31
263112,2017-03-31
263386,2017-03-31
263439,2017-03-31
263586,2017-03-31
263708,2017-03-31
264298,2017-03-31
264597,2017-03-31
264746,2017-03-31
264788,2017-03-31
264876,2017-03-31
265087,2017-03-31
265106,2017-03-31
265112,2017-03-31
265118,2017-03-31
265145,2017-03-31
265194,2017-03-31
265209,2017-03-31
265217,2017-03-31
265271,2017-03-31
265506,2017-03-31
265620,2017-03-31
266099,2017-03-31
266275,2017-03-31
266975,2017-03-31
267038,2017-03-31
267067,2017-03-31
267351,2017-03-31
267613,2017-03-31
267745,2017-03-31
267772,2017-03-31
267787,2017-03-31
267912,2017-03-31
268353,2017-03-31
268392,2017-03-31
268436,2017-03-31
268452,2017-03-31
268463,2017-03-31
268480,2017-03-31
268734,2017-03-31
269313,2017-03-31
269428,2017-03-31
269446,2017-03-31
269692,2017-03-31
269739,2017-03-31
270172,2017-03-31
270374,2017-03-31
270430,2017-03-31
270449,2017-03-31
270788,2017-03-31
270862,2017-03-31
270904,2017-03-31
271006,2017-03-31
271470,2017-03-31
272394,2017-03-31
273811,2017-03-31
273813,2017-03-31
273814,2017-03-31
273887,2017-03-31
274154,2017-03-31
274156,2017-03-31
275894,2017-03-31
276017,2017-03-31
267408,2017-04-01
268801,2017-04-01
271094,2017-04-01
271956,2017-04-01
271984,2017-04-01
272042,2017-04-01
272763,2017-04-01
272852,2017-04-01
273017,2017-04-01
273155,2017-04-01
273356,2017-04-01
273714,2017-04-01
274508,2017-04-01
274550,2017-04-01
275231,2017-04-01
275602,2017-04-01
278031,2017-04-01
278821,2017-04-01
260031,2017-04-01
260034,2017-04-01
260419,2017-04-01
260882,2017-04-01
262615,2017-04-01
264743,2017-04-01
265577,2017-04-01
265665,2017-04-01
266859,2017-04-01
266960,2017-04-01
267070,2017-04-01
267118,2017-04-01
269837,2017-04-01
270365,2017-04-01
270581,2017-04-01
270774,2017-04-01
270786,2017-04-01
270883,2017-04-01
270916,2017-04-01
271367,2017-04-01
271433,2017-04-01
271742,2017-04-01
271748,2017-04-01
271801,2017-04-01
271884,2017-04-01
271930,2017-04-01
271966,2017-04-01
271978,2017-04-01
272245,2017-04-01
272256,2017-04-01
272418,2017-04-01
272432,2017-04-01
272439,2017-04-01
272446,2017-04-01
272455,2017-04-01
272504,2017-04-01
272572,2017-04-01
272575,2017-04-01
272614,2017-04-01
272650,2017-04-01
272710,2017-04-01
272726,2017-04-01
272770,2017-04-01
272835,2017-04-01
272836,2017-04-01
272860,2017-04-01
272914,2017-04-01
272982,2017-04-01
273046,2017-04-01
273060,2017-04-01
273166,2017-04-01
273200,2017-04-01
273236,2017-04-01
273270,2017-04-01
273276,2017-04-01
273372,2017-04-01
273392,2017-04-01
273397,2017-04-01
273480,2017-04-01
273495,2017-04-01
274421,2017-04-01
274667,2017-04-01
275611,2017-04-01
276341,2017-04-01
250009,2017-04-01
251484,2017-04-01
252421,2017-04-01
252643,2017-04-01
253034,2017-04-01
253205,2017-04-01
253732,2017-04-01
253822,2017-04-01
254335,2017-04-01
254511,2017-04-01
254905,2017-04-01
254936,2017-04-01
256099,2017-04-01
256227,2017-04-01
256246,2017-04-01
256527,2017-04-01
256629,2017-04-01
256978,2017-04-01
256995,2017-04-01
257573,2017-04-01
257671,2017-04-01
257779,2017-04-01
258280,2017-04-01
258516,2017-04-01
258524,2017-04-01
258575,2017-04-01
258717,2017-04-01
258776,2017-04-01
258932,2017-04-01
259040,2017-04-01
259227,2017-04-01
259283,2017-04-01
259285,2017-04-01
259386,2017-04-01
259440,2017-04-01
259537,2017-04-01
259625,2017-04-01
259639,2017-04-01
259669,2017-04-01
259727,2017-04-01
259915,2017-04-01
260016,2017-04-01
260372,2017-04-01
261087,2017-04-01
261174,2017-04-01
261284,2017-04-01
261447,2017-04-01
261593,2017-04-01
261927,2017-04-01
261989,2017-04-01
262326,2017-04-01
262549,2017-04-01
262751,2017-04-01
262941,2017-04-01
263005,2017-04-01
263056,2017-04-01
263111,2017-04-01
263175,2017-04-01
263208,2017-04-01
263589,2017-04-01
263773,2017-04-01
264321,2017-04-01
264599,2017-04-01
264725,2017-04-01
264790,2017-04-01
264840,2017-04-01
265048,2017-04-01
265117,2017-04-01
265163,2017-04-01
265234,2017-04-01
265487,2017-04-01
265520,2017-04-01
265650,2017-04-01
265735,2017-04-01
265855,2017-04-01
267203,2017-04-01
267208,2017-04-01
267260,2017-04-01
267300,2017-04-01
267307,2017-04-01
267383,2017-04-01
267508,2017-04-01
267595,2017-04-01
267607,2017-04-01
267709,2017-04-01
267765,2017-04-01
267815,2017-04-01
267860,2017-04-01
267952,2017-04-01
267953,2017-04-01
268102,2017-04-01
268583,2017-04-01
268656,2017-04-01
268675,2017-04-01
268709,2017-04-01
268836,2017-04-01
268843,2017-04-01
268895,2017-04-01
268940,2017-04-01
269234,2017-04-01
269273,2017-04-01
269391,2017-04-01
269424,2017-04-01
269431,2017-04-01
269496,2017-04-01
269499,2017-04-01
269541,2017-04-01
270097,2017-04-01
270270,2017-04-01
270364,2017-04-01
270410,2017-04-01
270714,2017-04-01
270726,2017-04-01
271271,2017-04-01
271272,2017-04-01
271383,2017-04-01
271450,2017-04-01
271794,2017-04-01
271847,2017-04-01
271903,2017-04-01
272142,2017-04-01
272711,2017-04-01
273069,2017-04-01
273093,2017-04-01
274366,2017-04-01
275218,2017-04-01
275218,2017-04-01
275728,2017-04-01
275728,2017-04-01
276658,2017-04-01
276658,2017-04-01
260031,2017-04-01
268491,2017-04-01
270916,2017-04-01
271930,2017-04-01
268493,2017-04-02
267623,2017-04-03
268293,2017-04-03
269204,2017-04-03
270440,2017-04-03
270445,2017-04-03
270518,2017-04-03
270654,2017-04-03
271116,2017-04-03
271191,2017-04-03
271737,2017-04-03
271907,2017-04-03
271933,2017-04-03
272144,2017-04-03
272212,2017-04-03
272214,2017-04-03
272257,2017-04-03
272267,2017-04-03
272269,2017-04-03
272309,2017-04-03
272333,2017-04-03
272340,2017-04-03
272379,2017-04-03
272390,2017-04-03
272414,2017-04-03
272420,2017-04-03
272495,2017-04-03
272537,2017-04-03
272558,2017-04-03
272588,2017-04-03
272625,2017-04-03
272671,2017-04-03
272736,2017-04-03
272855,2017-04-03
272985,2017-04-03
273032,2017-04-03
273088,2017-04-03
273089,2017-04-03
273090,2017-04-03
273214,2017-04-03
273219,2017-04-03
273223,2017-04-03
273323,2017-04-03
273373,2017-04-03
273401,2017-04-03
273696,2017-04-03
273816,2017-04-03
273883,2017-04-03
274011,2017-04-03
274019,2017-04-03
274064,2017-04-03
274242,2017-04-03
274253,2017-04-03
274306,2017-04-03
274499,2017-04-03
274520,2017-04-03
274669,2017-04-03
249931,2017-04-03
250482,2017-04-03
254000,2017-04-03
254597,2017-04-03
256381,2017-04-03
257395,2017-04-03
257979,2017-04-03
258261,2017-04-03
258626,2017-04-03
259645,2017-04-03
259919,2017-04-03
261162,2017-04-03
261359,2017-04-03
261479,2017-04-03
