utm_campaign,product
PROM_AUS_ALL_16-19_AU-FORMAL_ALL_LINKAD_INFLUENCER_AU-FORMAL-TEASER_LINKAD_INFLUENCER_OFFER-COPYTEST_PDP_DRESSES_ZENITH-ESCALA,ZENITH
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_INFLUENCER_AU-FORMAL-TEASER-RE-EMAIL_CAROUSEL_INFLUENCER_OFFER_PDP_DRESSES_ZEPHRYA-CLAUDIE-DRAGONEYES-ESCALA,DRAGONEYES
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_INFLUENCER_AU-FORMAL-TEASER-RE-VISITED-LAST46_CAROUSEL_INFLUENCER_OFFER_PDP_DRESSES_ZEPHRYA-CLAUDIE-DRAGONEYES-ESCALA,DRAGONEYES
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER-RE-EMAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER-RE-VIDEO_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER-RE-VISITED-LAST45_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_LINKAD_INFLUENCER_AU-FORMAL-TEASER-RE-EMAIL_LINKAD_INFLUENCER_OFFER_PDP_DRESSES_ZENITH-ESCALA,ZENITH
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_LINKAD_INFLUENCER_AU-FORMAL-TEASER-RE-VIDEO_LINKAD_INFLUENCER_OFFER_PDP_DRESSES_ZENITH-ESCALA,ZENITH
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_LINKAD_INFLUENCER_AU-FORMAL-TEASER-RE-VISITED-LAST48_LINKAD_INFLUENCER_OFFER_PDP_DRESSES_ZENITH-ESCALA,ZENITH
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER-RE-VIDEO_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_ALLEGRA-ESCALA-BELLAVITA-TILBURY,BELLAVITA
CONTEMPORARY_ALL_ALL_28-45_ALL_ALL_LINKAD_PRODUCT_FLATLAYS-TEST_STILL_PRODUCT_OFFER_AFF_MIX_CHEN-PREETMA-MISLIN,PREETMA
CONTEMPORARY_ALL_ALL_28-45_ALL_ALL_LINKAD_PRODUCT_FLATLAYS-TEST_STILL_PRODUCT_OFFER_AFF_MIX_GREENER-AMELIA-SOKU,AMELIA
CONTEMPORARY_ALL_ALL_28-45_ALL_ALL_LINKAD_PRODUCT_FLATLAYS-TEST_STILL_PRODUCT_OFFER_AFF_MIX_SAGE-ROSSMORE-GYPSET,ROSSMORE
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER-RE-EMAIL_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_ALLEGRA-ESCALA-BELLAVITA-TILBURY,BELLAVITA
PROM_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_INFLUENCER_AU-FORMAL-TEASER_CAROUSEL_INFLUENCER_OFFER-COPYTEST_PDP_DRESSES_ZEPHRYA-CLAUDIE-DRAGONEYES-ESCALA,DRAGONEYES
PROM_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER-COPYTEST_PDP_DRESSES_ALLEGRA-ESCALA-BELLAVITA-TILBURY,BELLAVITA
CONTEMPORARY_USA-AUS_ALL_28-46_LOOKALIKE-ADD-TO-CART_ALL_CAROUSEL_PRODUCT_AFF_CAROUSEL_PRODUCT_BRAND_PDP_MIX_AMELIA-RUTSON-BERENSON-CANDELLA,BERENSON
CONTEMPORARY_ALL_ALL_28-45_ALL_ALL_LINKAD_PRODUCT_FLATLAYS-TEST_STILL_PRODUCT_BRAND_AFF_MIX_SAGE-ROSSMORE-GYPSET,ROSSMORE
CONTEMPORARY_USA-AUS_ALL_28-45_ALL_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-MIX_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_SOROYA-LULU-CANDELLA-AMELIA,CANDELLA
CONTEMPORARY_USA-AUS_ALL_28-45_ALL_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-WHITES_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LOTTIE-HAIM-RODEO-LAUREL,RODEO
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-MISSION_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-FLORALS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_HARMONY-GYPSET-SANTO-FEATHER,SANTO
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-MISSION_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-MIX_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_SOROYA-LULU-CANDELLA-AMELIA,CANDELLA
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-PRICE-QUALITY_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-FLORALS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_HARMONY-GYPSET-SANTO-FEATHER,SANTO
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-PRICE-QUALITY_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-WHITES_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LOTTIE-HAIM-RODEO-LAUREL,RODEO
CONTEMPORARY_USA-AUS_ALL_28-45_MID-HHI_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-FLORALS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_HARMONY-GYPSET-SANTO-FEATHER,SANTO
CONTEMPORARY_USA-AUS_ALL_28-45_MID-HHI_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-WHITES_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LOTTIE-HAIM-RODEO-LAUREL,RODEO
CONTEMPORARY_USA-AUS_ALL_28-45_RECENTLY-ENGAGED _ALL_CAROUSEL_PRODUCT_DAY-DRESSES-FLORALS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_HARMONY-GYPSET-SANTO-FEATHER,SANTO
CONTEMPORARY_USA-AUS_ALL_28-45_RECENTLY-ENGAGED _ALL_CAROUSEL_PRODUCT_DAY-DRESSES-MIX_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_SOROYA-LULU-CANDELLA-AMELIA,CANDELLA
CONTEMPORARY_USA-AUS_ALL_28-45_RECENTLY-ENGAGED _ALL_CAROUSEL_PRODUCT_DAY-DRESSES-WHITES_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LOTTIE-HAIM-RODEO-LAUREL,RODEO
PROM_AUS_COMPETITORS_16-19_AU-FORMAL_ALL_CAROUSEL_INFLUENCER_AU-FORMAL-TEASER_CAROUSEL_INFLUENCER_INFLUENCER_PDP_DRESSES_ZEPHRYA-CLAUDIE-DRAGONEYES-ESCALA,DRAGONEYES
PROM_AUS_COMPETITORS_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_ALLEGRA-ESCALA-BELLAVITA-TILBURY,BELLAVITA
PROM_AUS_COMPETITORS_16-19_AU-FORMAL_ALL_LINKAD_INFLUENCER_AU-FORMAL-TEASER_LINKAD_INFLUENCER_INFLUENCER_PDP_DRESSES_ZENITH-ESCALA,ZENITH
PROM_AUS_COMPETITORS_16-19_AU-FORMAL_ALL_LINKAD_PRODUCT_AU-FORMAL-TEASER_LINKAD_PRODUCT_OFFER_PDP_DRESSES_NIKITA-AXIS,NIKITA
CONTEMPORARY_USA-AUS_ALL_28-45_ALL_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-FLORALS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_HARMONY-GYPSET-SANTO-FEATHER,SANTO
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-PRICE-QUALITY_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-MIX_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_SOROYA-LULU-CANDELLA-AMELIA,CANDELLA
PROM_AUS_COMPETITORS_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
BRIDESMAID_AUS_ALL_24-38_BRIDESMAID_ALL_CAROUSEL_PRODUCT_BRIDESMAID-REFRESH_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_NAVE-LACEY-GYPSY-JENNIFER,GYPSY
BRIDESMAID_USA_ALL_24-38_BRIDESMAID_ALL_CAROUSEL_PRODUCT_BRIDESMAID-REFRESH_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_NAVE-LACEY-GYPSY-JENNIFER,GYPSY
CONTEMPORARY_USA-AUS_ALL_28-45_ALL_ALL_CAROUSEL_PRODUCT_CONTEMPORARY-SHOPPER-SELECTS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_TATE-ZENITH-DREAMABOUTME,ZENITH
CONTEMPORARY_USA-AUS_ALL_28-45_ALL_ALL_LINKAD_PRODUCT _DAY-DRESSES-MIX_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_SOROYA-AMELIA,SOROYA
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-MISSION_ALL_CAROUSEL_PRODUCT_CONTEMPORARY-SHOPPER-SELECTS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_TATE-ZENITH-DREAMABOUTME,ZENITH
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-PRICE-QUALITY_ALL_LINKAD_PRODUCT_DAY-DRESSES-FLORALS_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_DHARMA-GYPSET,DHARMA
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-PRICE-QUALITY_ALL_LINKAD_PRODUCT_DAY-DRESSES-WHITES_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_HAIM-LOTTIE,HAIM
CONTEMPORARY_USA-AUS_ALL_28-45_MID-HHI_ALL_CAROUSEL_PRODUCT_CONTEMPORARY-SHOPPER-SELECTS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_TATE-ZENITH-DREAMABOUTME,ZENITH
CONTEMPORARY_USA-AUS_ALL_28-45_MID-HHI_ALL_LINKAD_PRODUCT_DAY-DRESSES-FLORALS_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_DHARMA-GYPSET,DHARMA
CONTEMPORARY_USA-AUS_ALL_28-45_ALL_ALL_LINKAD_PRODUCT_DAY-DRESSES-WHITES_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_HAIM-LOTTIE,HAIM
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-MISSION_ALL_LINKAD_PRODUCT_DAY-DRESSES-FLORALS_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_DHARMA-GYPSET,DHARMA
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-MISSION_ALL_LINKAD_PRODUCT_DAY-DRESSES-MIX_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_SOROYA-AMELIA,SOROYA
CONTEMPORARY_USA-AUS_ALL_28-45_COMPETITORS-MISSION_ALL_LINKAD_PRODUCT_DAY-DRESSES-WHITES_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_HAIM-LOTTIE,HAIM
CONTEMPORARY_USA-AUS_ALL_28-45_MID-HHI_ALL_LINKAD_PRODUCT_DAY-DRESSES-WHITES_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_HAIM-LOTTIE,HAIM
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER-RE-PURCHASED-LY_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_ALLEGRA-ESCALA-BELLAVITA-TILBURY,BELLAVITA
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_LINKAD_INFLUENCER_AU-FORMAL-TEASER-RE-PURCHASED-LY_LINKAD_INFLUENCER_OFFER_PDP_DRESSES_ZENITH-ESCALA,ZENITH
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_INFLUENCER_AU-FORMAL-TEASER-RE-PURCHASED-LY_CAROUSEL_INFLUENCER_OFFER_PDP_DRESSES_ZEPHRYA-CLAUDIE-DRAGONEYES-ESCALA,DRAGONEYES
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-TEASER-RE-PURCHASED-LY_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
CONTEMPORARY_AUS_ALL_20-35_SPRING-RACING-INTEREST-FASHION_ALL_CAROUSEL_PRODUCT_FLORALS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_LIBERTY-ECHO-JUNIPER-GYPSY,JUNIPER
CONTEMPORARY_AUS_ALL_20-35_SPRING-RACING-INTEREST-FASHION_ALL_CAROUSEL_PRODUCT_WHITES_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VERONIKA-SPRING-IRENE-VIOLETTE,IRENE
CONTEMPORARY_AUS_ALL_20-35_SPRING-RACING-INTEREST-HORSERACING_ALL_CAROUSEL_PRODUCT_FLORALS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_LIBERTY-ECHO-JUNIPER-GYPSY,JUNIPER
CONTEMPORARY_AUS_ALL_20-35_SPRING-RACING-INTEREST-HORSERACING_ALL_CAROUSEL_PRODUCT_WHITES_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VERONIKA-SPRING-IRENE-VIOLETTE,IRENE
CONTEMPORARY_AUS_ALL_20-35_SPRING-RACING-TARGET-ALL_ALL_CAROUSEL_PRODUCT_FLORALS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_LIBERTY-ECHO-JUNIPER-GYPSY,JUNIPER
CONTEMPORARY_AUS_ALL_20-35_SPRING-RACING-TARGET-ALL_ALL_CAROUSEL_PRODUCT_WHITES_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VERONIKA-SPRING-IRENE-VIOLETTE,IRENE
PROM_AUS_ALL_16-19_AU-FORMAL_D_CAROUSEL_INFLUENCER_AU-FORMAL-TEASER_CAROUSEL_INFLUENCER_INFLUENCER_PDP_DRESSES_ZEPHRYA-CLAUDIE-DRAGONEYES-ESCALA,DRAGONEYES
PROM_AUS_ALL_16-19_AU-FORMAL_D_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
PROM_AUS_ALL_16-19_AU-FORMAL_D_LINKAD_INFLUENCER_AU-FORMAL-TEASER_LINKAD_INFLUENCER_INFLUENCER_CATEGORY_DRESSES_ZENITH-ESCALA,ZENITH
PROM_AUS_ALL_16-19_AU-FORMAL_D_LINKAD_PRODUCT_AU-FORMAL-TEASER_LINKAD_PRODUCT_OFFER_CATEGORY_DRESSES_NIKITA-AXIS,NIKITA
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER-COPYTEST_PDP_DRESSES_ALLEGRA-ESCALA-BELLAVITA-TILBURY,BELLAVITA
PROM_AUS_ALL_16-19_AU-FORMAL_M_LINKAD_INFLUENCER_AU-FORMAL-TEASER_LINKAD_INFLUENCER_OFFER-COPYTEST_PDP_DRESSES_ZENITH-ESCALA,ZENITH
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_INFLUENCER_AU-FORMAL-TEASER_CAROUSEL_INFLUENCER_INFLUENCER_PDP_DRESSES_ZEPHRYA-CLAUDIE-DRAGONEYES-ESCALA,DRAGONEYES
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_ALLEGRA-ESCALA-BELLAVITA-TILBURY,BELLAVITA
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
PROM_AUS_ALL_16-19_AU-FORMAL_M_LINKAD_INFLUENCER_AU-FORMAL-TEASER_LINKAD_INFLUENCER_INFLUENCER_CATEGORY_DRESSES_ZENITH-ESCALA,ZENITH
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER-COPYTEST_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
CONTEMPORARY_AUS_ALL_20-35_SPRING-RACING-INTEREST-HORSERACING_ALL_LINKAD_PRODUCT_FLORALS_LINKAD_PRODUCT_BRAND_PDP_DRESSES_LIBERTY-MEADOW,LIBERTY
PROM_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SIRIUS-SURREALDREAMER-AXIS-BACKLESSSTARLET,AXIS
PROM_AUS_ALL_16-19_AU-FORMAL_D_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SIRIUS-SURREALDREAMER-AXIS-BACKLESSSTARLET,AXIS
PROM_AUS_ALL_16-20_AU-FORMAL_M_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SIRIUS-SURREALDREAMER-AXIS-BACKLESSSTARLET,AXIS
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SIRIUS-SURREALDREAMER-AXIS-BACKLESSSTARLET,AXIS
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_AXIS-SURREALDREAMER-MIDHEAVEN-KLARA,MIDHEAVEN
CONTEMPORARY-RE_USA-AUS_ALL_28-45_VISITED-LAST-30-DAYS_ALL_CAROUSEL_PRODUCT_CONTEMPORARY-SHOPPER-SELECTS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_TATE-ZENITH-DREAMABOUTME,ZENITH
CONTEMPORARY-RE_USA-AUS_ALL_28-45_VISITED-LAST-30-DAYS_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-FLORALS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_HARMONY-GYPSET-SANTO-FEATHER,SANTO
PROM_NZ_ALL_16-19_AU-FORMAL_M_LINKAD_INFLUENCER_AU-FORMAL-TEASER_LINKAD_INFLUENCER_OFFER-COPYTEST_PDP_DRESSES_ZENITH-ESCALA,ZENITH
PROM_NZ_ALL_16-20_AU-FORMAL_M_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_SIRIUS-SURREALDREAMER-AXIS-BACKLESSSTARLET,AXIS
PROM_NZ_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_AU-FORMAL-TEASER_CAROUSEL_PRODUCT_OFFER-COPYTEST_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
BRIDESMAID_AUS_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE,YVETTE
BRIDESMAID_AUS_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_CHEEKY_CATEGORY_DRESSES_CINDY-ELLA-BRIGHTON-AMBER,BRIGHTON
BRIDESMAID_AUS_ALL_26-35_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERNBRIDESMAID_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CORA-GYPSY-GWEN,GYPSY
BRIDESMAID_AUS_ALL_26-45_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERN-BRIDESMAID_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JULIANNE-YVETTE-LACEY-ARIEL,LACEY
BRIDESMAID_AUS_ALL_26-45_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERN-BRIDESMAID_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_ARIELLE-BRENDA,ARIELLE
BRIDESMAID_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_CHEEKY_CATEGORY_DRESSES_CINDY-ELLA-BRIGHTON-AMBER,BRIGHTON
BRIDESMAID_USA_ALL_26-35_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERNBRIDESMAID_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_CORA-GYPSY-GWEN,GYPSY
BRIDESMAID_USA-AUS_ALL_26-45_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERN-BRIDESMAID_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_EVE-SOPHIE-WINNIE-LILY,WINNIE
BRIDESMAID_USA-AUS_ALL_26-45_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERN-BRIDESMAID_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_ARIELLE-BRENDA,ARIELLE
CONTEMPORARY-RE_AUS_ALL_20-35_SPRING-RACING-TARGET-ALL_ALL_CAROUSEL_PRODUCT_FLORALS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_LIBERTY-ECHO-JUNIPER-GYPSY,JUNIPER
CONTEMPORARY-RE_AUS_ALL_20-35_SPRING-RACING-TARGET-ALL_ALL_CAROUSEL_PRODUCT_WHITES_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VERONIKA-SPRING-IRENE-VIOLETTE,IRENE
BRIDESMAID_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE,YVETTE
BRIDESMAID_USA_ALL_26-35_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERNBRIDESMAID_LINKAD_PRODUCT_CHEEKY_CATEGORY_DRESSES_ANGELA-LENORE-BRIGHTON,LENORE
PROM_NZ_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_UNDER-300_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_AXIS-SURREALDREAMER-MIDHEAVEN-KLARA,MIDHEAVEN
BRIDESMAID_AUS_ALL_26-45_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERN-BRIDESMAID_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_EVE-SOPHIE-WINNIE-LILY,WINNIE
BRIDESMAID_AUS_ALL_26-45_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERN-BRIDESMAID_LINKAD_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JENNIFER,MAE
BRIDESMAID_AUS_ALL_26-35_BRIDESMAID_ALL_LINKAD_PRODUCT_MODERNBRIDESMAID_LINKAD_PRODUCT_CHEEKY_CATEGORY_DRESSES_ANGELA-LENORE-BRIGHTON,LENORE
CONTEMPORARY_AUS_ALL_20-35_SPRING-RACING-EQUAL-PAY-DAY-TARGET-ALL_ALL_CAROUSEL_PRODUCT_WHITES_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_VERONIKA-SPRING-IRENE-VIOLETTE,IRENE
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_EQUAL-PAY-DAY_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
PROM_AUS_ALL_16-19_AU-FORMAL_M_CAROUSEL_PRODUCT_EQUAL-PAY-DAY_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_SIRIUS-SURREALDREAMER-AXIS-BACKLESSSTARLET,AXIS
BRIDESMAID_USA-AUS_ALL_26-45_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERN-BRIDESMAID_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JULIANNE-YVETTE-LACEY-ARIEL,LACEY
BRIDAL_USA-AUS_ALL_22-45_ALL_ALL_CAROUSEL_PRODUCT_BRIDAL-REHEARSAL-DINNER_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GEORGIA-VENICE-HANNE-VIOLETTE,HANNE
BRIDAL_USA-AUS_ALL_22-45_ALL_ALL_CAROUSEL_PRODUCT_BRIDAL-REHEARSAL-DINNER_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JENNA-SPRING-LYNN-LOSFELIZ,LYNN
CONTEMPORARY_USA-AUS_ALL_28-45_SUSTAINABILITY_ALL_CAROUSEL_PRODUCT_CONTEMPORARY-SHOPPER-SELECTS_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_TATE-ZENITH-DREAMABOUTME,ZENITH
CONTEMPORARY_USA-AUS_ALL_28-45_SUSTAINABILITY_ALL_CAROUSEL_PRODUCT_DAY-DRESSES-WHITES_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_LOTTIE-HAIM-RODEO-LAUREL,RODEO
CONTEMPORARY_USA-AUS_ALL_22-45_ALL_ALL_CAROUSEL_PRODUCT_BRIDAL-REHEARSAL-DINNER_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_GEORGIA-VENICE-HANNE-VIOLETTE,HANNE
CONTEMPORARY_USA-AUS_ALL_22-45_ALL_ALL_CAROUSEL_PRODUCT_BRIDAL-REHEARSAL-DINNER_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JENNA-SPRING-LYNN-LOSFELIZ,LYNN
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-VIDEO-ENGAGEMENT-AUDIENCE_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_ALLEGRA-ESCALA-BELLAVITA-TILBURY,BELLAVITA
PROM-RE_AUS_ALL_16-19_AU-FORMAL_ALL_CAROUSEL_PRODUCT_AU-FORMAL-VIDEO-ENGAGEMENT-AUDIENCE_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_DRAGONEYES-SURREALDREAMER-EVERETTLACE-AXIS,EVERETTLACE
