Date,Platform,utm_campaign,leads_na
2015-12-18,Other,CD606F9C2B-US JANUARYJOY_SUBJECT_LINE_TEST10_20_2015, 1
2015-12-19,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2015-12-19,Other,LATERZ-USA-21-26?POP_THANKS=TRUE, 1
2015-12-20,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 2
2015-12-20,Other,06.02.16_FIREFLY_DRESS, 1
2015-12-21,Other,C0A7172613-SITEWIDE SALE_SUBJECT_LINE_TEST10_20_2015, 2
2015-12-21,Other,CPC?POP_THANKS=TRUE, 1
2015-12-22,Other,C0A7172613-SITEWIDE SALE_SUBJECT_LINE_TEST10_20_2015, 1
2015-12-24,Other,04.21.16_THE_LITTLE_BLACK_DRESS, 1
2015-12-25,Other,02.25.16_WHAT_ARE_YOU_WEARING_TO_PROM, 1
2015-12-26,Other,2675F2AD7E-UK FASHION ICON_SUBJECT_LINE_TEST10_20_2015, 1
2015-12-26,Other,7C18A22473-AUS LOVE LACE_SUBJECT_LINE_TEST10_20_2015, 1
2015-12-28,Other,02.25.16_PERFECT_BRIDESMAID, 1
2015-12-30,Other,02.20.16_LOVE_LACE_COLLECTION, 1
2015-12-30,Other,02.25.16_PERFECT_BRIDESMAID, 1
2015-12-30,Other,7C18A22473-AUS LOVE LACE_SUBJECT_LINE_TEST10_20_2015, 1
2015-12-31,Other,450DAC3CDA-8_18_16_PARTY_GUEST__STYLES_US, 1
2016-01-01,Other,1A37E4C627-CONT SITEWIDE SALE_SUBJECT_LINE_TEST10_20_2015, 2
2016-01-01,Other,80EA0C029C-AUS SITEWIDE SALE_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-02,Other,1A37E4C627-CONT SITEWIDE SALE_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-04,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-01-06,Other,0F088E17C3-US FASHION ICON_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-06,Other,CPC?POP_THANKS=TRUE, 1
2016-01-07,Other,57BC94FBBB-AUS JANUARYJOY_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-08,Other,[PLACEMENT_ID], 1
2016-01-08,Other,03.03.16_ALL_TIME_BEST_SELLERS, 2
2016-01-09,Other,02.20.16_LOVE_LACE_COLLECTION, 1
2016-01-10,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 2
2016-01-10,Other,CPC?POP_THANKS=TRUE, 1
2016-01-10,Other,SRECAP_REC_2OF3, 1
2016-01-11,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-01-11,Other,10.3.16_NEW_ARRIVALS_US_2, 1
2016-01-11,Other,9.28.16_CHOKER_TREND_B, 1
2016-01-11,Other,CPC?POP_THANKS=TRUE, 2
2016-01-12,Other,B24306168D-AUS FASHION ICON_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-13,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-01-15,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-01-15,Other,CE49B8253C-AUS JANUARYJOY_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-16,Other,02.25.16_WHAT_ARE_YOU_WEARING_TO_PROM, 1
2016-01-17,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-01-17,Other,05.12.16_LITTLE_WHITE_DRESSES, 1
2016-01-17,Other,CD606F9C2B-US JANUARYJOY_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-19,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-01-19,Other,04.02.16_PROM_DROP_1, 1
2016-01-20,Other,04.02.16_PROM_DROP_1, 1
2016-01-20,Other,4C9D667A2C-US LOVE LACE_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-21,Other,5A088681C4-US LOVE LACE_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-23,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-01-24,Facebook,CONTEMPORARY_USA_ALL_28-35_ALL_ALL_CAROUSEL_PRODUCT_HIGH+CONTRAST_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_REESE-DEVILLE-JO-BLUEBELL, 1
2016-01-24,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_MIX_RADHIKA-MARKLEY, 1
2016-01-24,Other,02.20.16_LOVE_LACE_COLLECTION, 1
2016-01-24,Other,4C9D667A2C-US LOVE LACE_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-25,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-01-25,Other,02.20.16_LOVE_LACE_COLLECTION, 2
2016-01-25,Other,CD606F9C2B-US JANUARYJOY_SUBJECT_LINE_TEST10_20_2015, 2
2016-01-27,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-01-28,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-01-28,Other,06.23.16_LWD, 1
2016-01-28,Other,0F088E17C3-US FASHION ICON_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-29,Other,02.25.16_PERFECT_BRIDESMAID, 1
2016-01-29,Other,4C9D667A2C-US LOVE LACE_SUBJECT_LINE_TEST10_20_2015, 2
2016-01-30,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 2
2016-01-30,Other,02.25.16_WHAT_ARE_YOU_WEARING_TO_PROM, 1
2016-01-30,Other,5A088681C4-US LOVE LACE_SUBJECT_LINE_TEST10_20_2015, 1
2016-01-31,Other,B24306168D-AUS FASHION ICON_SUBJECT_LINE_TEST10_20_2015, 1
2016-02-01,Other,03.16.16_QUEEN_OF_THE_NIGHT, 1
2016-02-02,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-02-02,Other,03.28.16_WIN_A_TRIP, 1
2016-02-02,Other,IMG-1?POP_THANKS=TRUE, 1
2016-02-04,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-02-04,Other,02.20.16_LOVE_LACE_COLLECTION, 1
2016-02-04,Other,02.25.16_WHAT_ARE_YOU_WEARING_TO_PROM, 1
2016-02-04,Other,0F088E17C3-US FASHION ICON_SUBJECT_LINE_TEST10_20_2015, 1
2016-02-05,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-02-05,Other,IMAGE-12?POP_THANKS=TRUE, 1
2016-02-07,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-02-07,Other,06.23.16_LWD, 1
2016-02-08,Other,POLYVORE_US, 1
2016-02-08,Other,UTM_CAMPAIGN, 1
2016-02-09,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 2
2016-02-09,Other,02.25.16_WHAT_ARE_YOU_WEARING_TO_PROM, 1
2016-02-09,Other,IMAGE-12?POP_THANKS=TRUE, 1
2016-02-10,Other,02.20.16_LOVE_LACE_COLLECTION, 1
2016-02-10,Other,03.16.16_QUEEN_OF_THE_NIGHT, 1
2016-02-10,Other,IMG-3?POP_THANKS=TRUE, 1
2016-02-11,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-02-11,Other,IMAGE-12?POP_THANKS=TRUE, 1
2016-02-12,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-02-12,Other,06.07.16_METALLICS, 1
2016-02-12,Other,CD606F9C2B-US JANUARYJOY_SUBJECT_LINE_TEST10_20_2015, 1
2016-02-12,Other,E780472801-8_18_16_WEDDING_GUEST_STYLES_US, 1
2016-02-13,Other,MOBILE-4?POP_THANKS=TRUE, 1
2016-02-14,Other,05.01.16_DRESS_OBSESSED, 1
2016-02-15,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 6
2016-02-15,Other,MOBILE-4?POP_THANKS=TRUE, 1
2016-02-15,Other,WEDDING-DRESSES?POP_THANKS=TRUE, 1
2016-02-16,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-02-16,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-02-16,Other,WELCOME_SERIES_1, 1
2016-02-17,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 3
2016-02-18,Other,IMAGE-12?POP_THANKS=TRUE, 1
2016-02-19,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-02-20,Other,02.20.16_LOVE_LACE_COLLECTION, 1
2016-02-20,Other,02.25.16_WHAT_ARE_YOU_WEARING_TO_PROM, 1
2016-02-20,Other,03.16.16_QUEEN_OF_THE_NIGHT, 1
2016-02-21,Other,02.20.16_LOVE_LACE_COLLECTION, 1
2016-02-21,Other,IMAGE-12?POP_THANKS=TRUE, 1
2016-02-21,Other,IMG-3?POP_THANKS=TRUE, 1
2016-02-22,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-02-23,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-02-23,Other,UTM_CAMPAIGN, 1
2016-02-24,Other,IMG-6?POP_THANKS=TRUE, 1
2016-02-25,Other,02.15.16_ENHANCED_FAME_WEDDINGS_MOODBOARDS, 1
2016-02-25,Other,02.25.16_WHAT_ARE_YOU_WEARING_TO_PROM, 5
2016-02-25,Other,03.03.16_ALL_TIME_BEST_SELLERS, 2
2016-02-26,Other,WEDDING-DRESSES?POP_THANKS=TRUE, 1
2016-02-27,Other,IMG-6?POP_THANKS=TRUE, 1
2016-02-28,Other,03.03.16_ALL_TIME_BEST_SELLERS, 3
2016-02-29,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-03-01,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-03-02,Other,04.02.16_PROM_DROP_1, 1
2016-03-03,Other,03.03.16_ALL_TIME_BEST_SELLERS, 2
2016-03-03,Other,04.02.16_PROM_DROP_1, 1
2016-03-04,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-03-05,Other,03.10.16_HOW_TO_DRESS_LIKE_A_RED_CARPET_STAR, 1
2016-03-05,Other,03.24.16_PARTNERS_IN_CRIME_01, 1
2016-03-05,Other,04.06.16_PROM_DROP_2, 1
2016-03-06,Other,03.03.16_ALL_TIME_BEST_SELLERS, 2
2016-03-06,Other,03.24.16_PARTNERS_IN_CRIME_01, 1
2016-03-07,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-03-08,Other,03.28.16_WIN_A_TRIP, 1
2016-03-09,Other,03.10.16_HOW_TO_DRESS_LIKE_A_RED_CARPET_STAR, 1
2016-03-09,Other,WELCOME_SERIES_1, 2
2016-03-09,Other,WELCOME_SERIES_3, 1
2016-03-10,Other,03.10.16_HOW_TO_DRESS_LIKE_A_RED_CARPET_STAR, 1
2016-03-10,Other,05.12.16_LITTLE_WHITE_DRESSES, 1
2016-03-10,Other,06.23.16_LWD, 2
2016-03-11,Other,04.02.16_PROM_DROP_1, 1
2016-03-11,Other,05.04.16_PARTNERS_IN_CRIME_04, 1
2016-03-12,Other,03.10.16_HOW_TO_DRESS_LIKE_A_RED_CARPET_STAR, 1
2016-03-12,Other,WELCOME_SERIES_2, 1
2016-03-13,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 1
2016-03-13,Other,WELCOME_SERIES_1, 1
2016-03-14,Other,03.03.16_ALL_TIME_BEST_SELLERS, 1
2016-03-14,Other,10.3.16_NEW_ARRIVALS_US_1, 1
2016-03-16,Other,03.16.16_QUEEN_OF_THE_NIGHT, 1
2016-03-16,Other,WELCOME_SERIES_1, 1
2016-03-16,Other,WELCOME_SERIES_3, 1
2016-03-17,Other,04.04.16_PARTNERS_IN_CRIME_2, 1
2016-03-17,Other,UTM_CAMPAIGN, 1
2016-03-17,Other,WELCOME_SERIES_1, 1
2016-03-17,Other,WELCOME_SERIES_2, 1
2016-03-18,Other,WELCOME_SERIES_1, 1
2016-03-18,Other,WELCOME_SERIES_3, 1
2016-03-19,Other,03.24.16_PARTNERS_IN_CRIME_01, 1
2016-03-19,Other,07.18.16_SURVEY_1A, 1
2016-03-19,Other,WELCOME_SERIES_1, 2
2016-03-20,Other,10.3.16_NEW_ARRIVALS_US_2, 1
2016-03-21,Other,CAB_PROS_B_1OF4, 1
2016-03-21,Other,WELCOME_SERIES_1, 1
2016-03-21,Other,WELCOME_SERIES_2, 1
2016-03-22,Other,04.06.16_PROM_DROP_2, 1
2016-03-22,Other,WELCOME_SERIES_3, 1
2016-03-23,Other,WELCOME_SERIES_1, 1
2016-03-23,Other,WELCOME_SERIES_2, 1
2016-03-24,Other,03.24.16_PARTNERS_IN_CRIME_01, 1
2016-03-25,Other,03.24.16_PARTNERS_IN_CRIME_01, 2
2016-03-25,Other,04.06.16_PROM_DROP_2, 1
2016-03-25,Other,WELCOME_SERIES_1, 1
2016-03-25,Other,WELCOME_SERIES_3, 1
2016-03-26,Other,03.24.16_PARTNERS_IN_CRIME_01, 1
2016-03-26,Other,04.02.16_PROM_DROP_1, 1
2016-03-26,Other,WELCOME_SERIES_1, 1
2016-03-26,Other,WELCOME_SERIES_3, 1
2016-03-27,Other,WELCOME_SERIES_2, 1
2016-03-28,Other,WELCOME_SERIES_3, 2
2016-03-29,Other,04.02.16_PROM_DROP_1, 1
2016-03-29,Other,05.09.16_EVERETT_DRESS_FEATURE, 1
2016-03-29,Other,05.16.16_MACYS_EDIT, 1
2016-03-30,Other,04.06.16_PROM_DROP_2, 2
2016-03-30,Other,05.04.16_PARTNERS_IN_CRIME_04, 1
2016-03-30,Other,WELCOME_SERIES_3, 1
2016-03-31,Other,03.28.16_WIN_A_TRIP, 1
2016-03-31,Other,UTM_CAMPAIGN, 1
2016-03-31,Other,WELCOME_SERIES_1, 1
2016-04-01,Other,04.02.16_PROM_DROP_1, 1
2016-04-01,Other,WELCOME_SERIES_1, 3
2016-04-02,Other,04.02.16_PROM_DROP_1, 1
2016-04-02,Other,30C6AE062E-8_11_16_NEW_STYLES_US, 1
2016-04-02,Other,UTM_CAMPAIGN, 1
2016-04-02,Other,WELCOME_SERIES_1, 1
2016-04-03,Other,WELCOME_SERIES_1, 1
2016-04-03,Other,WELCOME_SERIES_2, 2
2016-04-04,Other,05.01.16_DRESS_OBSESSED, 1
2016-04-04,Other,ACCOUNT_CREATED, 1
2016-04-04,Other,WELCOME_SERIES_1, 1
2016-04-05,Other,WELCOME_SERIES_1, 1
2016-04-05,Other,WELCOME_SERIES_3, 1
2016-04-07,Other,WELCOME_SERIES_1, 3
2016-04-07,Other,WELCOME_SERIES_3, 1
2016-04-08,Other,WELCOME_SERIES_3, 1
2016-04-09,Other,05.01.16_DRESS_OBSESSED, 1
2016-04-11,Other,04.06.16_PROM_DROP_2, 1
2016-04-11,Other,ACCOUNT_CREATED, 1
2016-04-11,Other,WELCOME_SERIES_1, 1
2016-04-11,Other,WELCOME_SERIES_2, 1
2016-04-11,Other,WELCOME_SERIES_3, 1
2016-04-12,Other,04.06.16_PROM_DROP_2, 1
2016-04-12,Other,10.24.16_TOP_PERFORMERS_US_A, 1
2016-04-12,Other,ACCOUNT_CREATED, 1
2016-04-12,Other,WELCOME_SERIES_1, 1
2016-04-13,Other,WELCOME_SERIES_1, 1
2016-04-14,Other,04.02.16_PROM_DROP_1, 1
2016-04-14,Other,05.01.16_DRESS_OBSESSED, 1
2016-04-15,Other,04.21.16_THE_LITTLE_BLACK_DRESS, 1
2016-04-15,Other,12.30.16_SLAY_IT_FROWARD_US, 1
2016-04-15,Other,ACCOUNT_CREATED, 1
2016-04-16,Other,WELCOME_SERIES_3, 1
2016-04-18,Other,04.21.16_THE_LITTLE_BLACK_DRESS, 1
2016-04-20,Other,WELCOME_SERIES_2, 1
2016-04-21,Other,ACCOUNT_CREATED, 1
2016-04-22,Other,WELCOME_SERIES_2, 1
2016-04-24,Other,04.28.16_PARTNERS_IN_CRIME_03, 1
2016-04-24,Other,WELCOME_SERIES_4, 1
2016-04-25,Other,ACCOUNT_CREATED, 1
2016-04-26,Other,ACCOUNT_CREATED, 1
2016-04-26,Other,WELCOME_SERIES_1, 1
2016-04-27,Other,WELCOME_SERIES_4, 1
2016-04-28,Other,05.01.16_DRESS_OBSESSED, 1
2016-05-01,Other,05.04.16_PARTNERS_IN_CRIME_04, 1
2016-05-01,Other,WELCOME_SERIES_2, 1
2016-05-01,Other,WELCOME_SERIES_3, 1
2016-05-03,Other,ACCOUNT_CREATED, 1
2016-05-04,Other,05.04.16_PARTNERS_IN_CRIME_04, 2
2016-05-05,Other,POLYVORE_US, 1
2016-05-05,Other,WELCOME_SERIES_1, 1
2016-05-07,Other,WELCOME_SERIES_1, 1
2016-05-07,Other,WELCOME_SERIES_2, 1
2016-05-09,Other,05.09.16_EVERETT_DRESS_FEATURE, 1
2016-05-09,Other,06.07.16_METALLICS, 1
2016-05-09,Other,WELCOME_SERIES_4, 1
2016-05-10,Other,04.28.16_PARTNERS_IN_CRIME_03, 1
2016-05-10,Other,06.02.16_FIREFLY_DRESS, 1
2016-05-10,Other,WELCOME_SERIES_1, 1
2016-05-11,Facebook,PROM_RE_USA_ALL_17-19_RE_ALL_CAROUSEL_PRODUCT_BEST+SELLERS_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_JO-TILBURY-LENAH-LUCID, 1
2016-05-11,Other,WELCOME_SERIES_1, 2
2016-05-11,Other,WELCOME_SERIES_2, 1
2016-05-12,Other,2.13.17_DATE_NIGHT_US, 1
2016-05-12,Other,POLYVORE_US, 1
2016-05-12,Other,UTM_CAMPAIGN, 1
2016-05-13,Other,05.18.16_MEET_YOUR_PERFECT_DRESS, 1
2016-05-15,Other,UTM_CAMPAIGN, 1
2016-05-16,Other,05.18.16_MEET_YOUR_PERFECT_DRESS, 1
2016-05-16,Other,05.24.16_WEDDING_DRESSES_ON_A_BUDGET, 2
2017-01-01,Other,2.2.17_BEST_SELLERS_US, 1
2017-01-01,Other,POLYVORE_US, 2
2017-01-01,Other,UTM_CAMPAIGN, 4
2017-01-02,Other,POLYVORE_US, 7
2017-01-02,Other,UTM_CAMPAIGN, 4
2017-01-03,Other,POLYVORE_US, 3
2017-01-03,Other,UTM_CAMPAIGN, 2
2017-01-04,Other,CAB_PROS_B_1OF4, 1
2017-01-04,Other,CATRECAP_PROS_B_1OF4, 1
2017-01-04,Other,POLYVORE_US, 6
2017-01-04,Other,UTM_CAMPAIGN, 3
2017-01-05,Other,161227_ENTERTHECOMPETITION, 1
2017-01-05,Other,POLYVORE_US, 5
2017-01-05,Other,UTM_CAMPAIGN, 4
2017-01-06,Other,POLYVORE_US, 6
2017-01-06,Other,UTM_CAMPAIGN, 1
2017-01-07,Other,POLYVORE_US, 6
2017-01-07,Other,UTM_CAMPAIGN, 3
2017-01-08,Other,POLYVORE_US, 7
2017-01-08,Other,UTM_CAMPAIGN, 4
2017-01-09,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_D_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 1
2017-01-09,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 2
2017-01-09,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_CAMPAIGN_ANTI-FAST-FASHION_CAROUSEL_PRODUCT_BRAND_CATEGORY_MIX_RUTSON-ORTIZ-WALTON-KLING, 1
2017-01-09,Facebook,CONTEMPORARY-DAY_AUS_NA_26-36_FRIENDS-OF-ENGAGED_ALL_CAROUSEL_PRODUCT_WEDDING-GUEST_CAROUSEL_PRODUCT_OFFER_PDP_DRESSES_QUASAR-OLSEN-DEVILLE-AURELIA-DREAMABOUTME-DELPHINE-LUCID, 1
2017-01-09,Other,2.13.17_DATE_NIGHT_US, 1
2017-01-09,Other,ABE8E4DE23-8_29_16_IT_GIRL_US, 1
2017-01-09,Other,CAB_PROS_A_4OF4_AU, 1
2017-01-09,Other,POLYVORE_US, 9
2017-01-09,Other,SRECAP_PROS_A_1OF4_AU, 1
2017-01-09,Other,UTM_CAMPAIGN, 4
2017-01-10,Other,1.11.17_NON_PROM_US, 1
2017-01-10,Other,POLYVORE_US, 4
2017-01-10,Other,UTM_CAMPAIGN, 4
2017-01-11,Other,POLYVORE_US, 7
2017-01-11,Other,UTM_CAMPAIGN, 1
2017-01-12,Other,CAB_PROS_A_3OF4, 1
2017-01-12,Other,POLYVORE_US, 9
2017-01-12,Other,UTM_CAMPAIGN,13
2017-01-13,Other,POLYVORE_US, 5
2017-01-13,Other,UTM_CAMPAIGN, 6
2017-01-14,Other,POLYVORE_US, 8
2017-01-14,Other,UTM_CAMPAIGN, 2
2017-01-15,Other,POLYVORE_US, 8
2017-01-15,Other,UTM_CAMPAIGN, 7
2017-01-16,Instagram,WEDDING_USA_ALL_26-35_BRIDESMAID_ALL_CAROUSEL_PRODUCT_MODERNBRIDESMAID_CAROUSEL_PRODUCT_BRAND_CATEGORY_DRESSES_MAE-JULIANNE-YVETTE-LORRAINE, 1
2017-01-16,Other,POLYVORE_US,11
2017-01-16,Other,UTM_CAMPAIGN, 3
2017-01-16,Other,WELCOME_SERIES_EMAIL_3_WEDDING_US, 1
2017-01-17,Other,POLYVORE_US, 7
2017-01-17,Other,SRECAP_PROS_B_4OF4, 2
2017-01-17,Other,UTM_CAMPAIGN, 4
2017-01-18,Other,POLYVORE_US, 6
2017-01-19,Other,POLYVORE_US, 7
2017-01-19,Other,SRECAP_PROS_B_1OF4, 1
2017-01-19,Other,UTM_CAMPAIGN, 4
2017-01-20,Other,POLYVORE_US, 5
2017-01-20,Other,UTM_CAMPAIGN, 8
2017-01-21,Other,ACCOUNT_CREATED, 1
2017-01-21,Other,POLYVORE_US, 5
2017-01-21,Other,SRECAP_REC_1OF3, 2
2017-01-21,Other,UTM_CAMPAIGN, 2
2017-01-22,Other,POLYVORE_US, 9
2017-01-22,Other,UTM_CAMPAIGN, 2
2017-01-23,Facebook,CONTEMPORARY_USA_ALL_28-35_CONTEMPORARY_ALL_VIDEO_CAMPAIGN_ANTI-FAST-FASHION_GIF_PRODUCT_BRAND_CATEGORY_MIX_RADHIKA-MARKLEY, 1
2017-01-23,Other,POLYVORE_US, 8
2017-01-23,Other,UTM_CAMPAIGN, 4
2017-01-23,Other,WELCOME_SERIES_EMAIL_1_GENERIC, 1
2017-01-23,Other,WELCOME_SERIES_EMAIL_3_PROM, 1
2017-01-24,Other,POLYVORE_US, 6
2017-01-24,Other,UTM_CAMPAIGN, 4
2017-01-25,Other,ACCOUNT_CREATED, 1
2017-01-25,Other,POLYVORE_US,10
2017-01-25,Other,UTM_CAMPAIGN, 3
2017-01-26,Other,POLYVORE_US, 5
2017-01-26,Other,UTM_CAMPAIGN, 4
2017-01-26,Other,WELCOME_SERIES_EMAIL_1_PROM, 1
2017-01-27,Other,POLYVORE_US, 5
2017-01-27,Other,UTM_CAMPAIGN, 1
2017-01-27,Other,WELCOME_SERIES_EMAIL_1_GENERIC, 1
2017-01-28,Facebook,CONTEMPORARY_USA_ALL_26-30_LOOKALIKE_ALL_VIDEO_CAMPAIGN_HIGH+CONTRAST_GIF_PRODUCT_STYLING_PDP_DRESSES_JO, 1
2017-01-28,Other,POLYVORE_US,12
2017-01-28,Other,UTM_CAMPAIGN, 3
2017-01-29,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_BRAND_PDP_NA_NA, 1
2017-01-29,Other,CAB_PROS_B_3OF4, 1
2017-01-29,Other,POLYVORE_US, 8
2017-01-29,Other,SRECAP_PROS_A_3OF4, 1
2017-01-29,Other,UTM_CAMPAIGN, 1
2017-01-30,Other,POLYVORE_US, 8
2017-01-30,Other,UTM_CAMPAIGN, 7
2017-01-31,Facebook,CONTEMPORARY_USA_ALL_36-45_COMPETITORS_ALL_CAROUSEL_INFLUENCER_HIGH CONTRAST_CAROUSEL_SMSHOOT_STYLING_PDP_DRESSES_MAQUINO-RINGWALD-BLUEBELL-MIDDLETON, 1
2017-01-31,Other,CAB_PROS_B_1OF4, 1
2017-01-31,Other,POLYVORE_US,12
2017-01-31,Other,UTM_CAMPAIGN, 3
2017-02-01,Other,ACCOUNT_CREATED, 1
2017-02-01,Other,POLYVORE_US, 9
2017-02-01,Other,SRECAP_PROS_B_1OF4, 1
2017-02-01,Other,UTM_CAMPAIGN, 3
2017-02-02,Other,2.2.17_ATELIER_ANNOUNCEMENT_US, 1
2017-02-02,Other,2.2.17_BEST_SELLERS_US, 1
2017-02-02,Other,ACCOUNT_CREATED, 1
2017-02-02,Other,POLYVORE_US, 7
2017-02-02,Other,UTM_CAMPAIGN, 1
2017-02-03,Other,POLYVORE_US, 6
2017-02-03,Other,UTM_CAMPAIGN, 2
2017-02-04,Other,CAB_PROS_B_1OF4, 1
2017-02-04,Other,POLYVORE_US, 9
2017-02-04,Other,SRECAP_PROS_B_2OF4, 1
2017-02-04,Other,UTM_CAMPAIGN, 3
2017-02-05,Other,2.2.17_BEST_SELLERS_US, 1
2017-02-05,Other,POLYVORE_US, 7
2017-02-05,Other,UTM_CAMPAIGN, 3
2017-02-06,Facebook,ALL-RETARGETING_USA_ALL_ALL_VIEW-NOT-PURCHASE_M_CAROUSEL_PRODUCT_NA_CAROUSEL_PRODUCT_CTA_PDP_NA_NA, 1
2017-02-06,Other,POLYVORE_US, 7
2017-02-06,Other,SRECAP_PROS_B_1OF4, 1
2017-02-06,Other,UTM_CAMPAIGN, 6
2017-02-07,Other,POLYVORE_US, 6
2017-02-07,Other,UTM_CAMPAIGN, 4
2017-02-08,Other,POLYVORE_US, 5
2017-02-08,Other,UTM_CAMPAIGN, 2
2017-02-09,Other,POLYVORE_US, 8
2017-02-09,Other,UTM_CAMPAIGN, 4
2017-02-10,Other,POLYVORE_US, 5
2017-02-10,Other,UTM_CAMPAIGN, 5
2017-02-11,Other,POLYVORE_US, 6
2017-02-11,Other,SRECAP_PROS_B_1OF4, 1
2017-02-12,Other,POLYVORE_US, 9
2017-02-12,Other,UTM_CAMPAIGN, 1
2017-02-12,Other,WELCOME_SERIES_EMAIL_1_GENERIC, 1
2017-02-13,Other,POLYVORE_US, 7
2017-02-13,Other,UTM_CAMPAIGN, 5
2017-02-14,Other,POLYVORE_US, 6
2017-02-14,Other,UTM_CAMPAIGN, 3
2017-02-15,Other,POLYVORE_US, 4
2017-02-15,Other,UTM_CAMPAIGN, 5
2017-02-16,Other,POLYVORE_US, 7
2017-02-16,Other,UTM_CAMPAIGN, 3
2017-02-17,Facebook,PROM-RE_USA_ALL_17-19_NA_M_CAROUSEL_PRODUCT_GIRLY_CAROUSEL_PRODUCT_BRAND_PDP_DRESSES_VALENTINA-SATELLITE-ALIJA-RETROGRADE, 1
2017-02-17,Other,ACCOUNT_CREATED, 1
2017-02-17,Other,POLYVORE_US,10
2017-02-17,Other,UTM_CAMPAIGN, 4
2017-02-18,Other,POLYVORE_US, 3
2017-02-18,Other,SRECAP_PROS_A_4OF4, 1
2017-02-18,Other,UTM_CAMPAIGN, 3
2017-02-19,Other,CAB_REC_1OF3, 1
2017-02-19,Other,POLYVORE_US, 8
